#{"t_start": 1747431147.9038424, "env_id": "BuildingEnv"}
r,l,t
-116222659.391252,16166,685.381859
-109649199.893969,16166,691.782726
-110718303.796373,16166,698.15658
-111303373.562796,16166,704.562332
-110816927.542763,16166,710.956751
-105634011.85971,16166,717.351126
-106373992.836311,16166,723.82606
-105641948.250877,16166,730.291959
-104164724.150034,16166,736.812066
-99490824.207804,16166,743.335826
-100203484.986327,16166,749.832009
-99212313.378973,16166,756.411281
-97632466.408991,16166,762.884907
-94531245.543091,16166,769.367415
-95303993.180639,16166,775.834592
-92410272.29666,16166,782.340175
-93749308.975594,16166,788.789858
-89428447.868374,16166,795.247944
-90759829.854063,16166,801.734884
-90601545.736442,16166,808.223755
-93892231.77412,16166,814.92833
-79420209.824674,16166,821.769043
-80909912.946723,16166,828.607171
-80799395.340045,16166,835.371228
-80391774.998379,16166,842.044407
-83792629.345323,16166,848.891289
-76864345.645829,16166,855.738388
-77106903.557605,16166,862.432216
-75626299.541515,16166,869.267363
-76370146.437952,16166,875.944731
-78141223.224029,16166,882.677652
-73497218.703848,16166,889.297199
-78759546.122281,16166,895.98439
-72252743.080745,16166,902.655952
-69294340.557625,16166,909.331818
-70948045.46154,16166,916.019274
-68499539.489428,16166,922.786774
-64649175.702202,16166,929.576835
-62641080.346331,16166,936.383769
-57575409.952083,16166,943.10821
-62022460.883904,16166,949.851676
-61968956.722661,16166,956.582816
-58527131.841604,16166,963.367075
-56216137.344404,16166,970.223175
-57508277.920301,16166,976.967925
-57985404.893985,16166,983.761636
-53130078.539472,16166,990.52775
-52210893.645713,16166,997.330573
-49027107.057523,16166,1004.177949
-49610409.572988,16166,1010.9346
-49978804.307727,16166,1017.794501
